ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000027.SZ,20180102,6.07,6.11,6.06,6.1,6.06,0.04,0.66,59633.7,36302.962
000027.SZ,20180103,6.1,6.16,6.08,6.13,6.1,0.03,0.49,86829.15,53165.52
000027.SZ,20180104,6.13,6.17,6.11,6.13,6.13,0.0,0.0,54138.27,33258.175
000027.SZ,20180105,6.15,6.19,6.13,6.17,6.13,0.04,0.65,78383.76,48353.3
000027.SZ,20180108,6.18,6.19,6.14,6.19,6.17,0.02,0.32,60326.88,37148.367
000027.SZ,20180109,6.16,6.2,6.13,6.14,6.19,-0.05,-0.81,50581.83,31168.828
000027.SZ,20180110,6.13,6.15,6.1,6.15,6.14,0.01,0.16,63706.77,39031.503
000027.SZ,20180111,6.14,6.16,6.1,6.14,6.15,-0.01,-0.16,42062.98,25772.373
000027.SZ,20180112,6.15,6.16,6.13,6.13,6.14,-0.01,-0.16,43500.91,26723.06
000027.SZ,20180115,6.15,6.15,6.04,6.04,6.13,-0.09,-1.47,65447.15,39815.934
000027.SZ,20180116,6.04,6.09,6.03,6.07,6.04,0.03,0.5,49906.52,30271.499
000027.SZ,20180117,6.08,6.12,6.04,6.11,6.07,0.04,0.66,60087.1,36569.395
000027.SZ,20180118,6.1,6.12,6.07,6.1,6.11,-0.01,-0.16,45276.66,27607.147
000027.SZ,20180119,6.11,6.13,6.07,6.11,6.1,0.01,0.16,51979.65,31756.989
000027.SZ,20180122,6.1,6.19,6.04,6.14,6.11,0.03,0.49,93314.4,57165.61
000027.SZ,20180123,6.14,6.17,6.13,6.16,6.14,0.02,0.33,51962.99,31930.599
000027.SZ,20180124,6.16,6.21,6.13,6.19,6.16,0.03,0.49,89737.9,55403.416
000027.SZ,20180125,6.21,6.26,6.16,6.21,6.19,0.02,0.32,115480.89,71829.41
000027.SZ,20180126,6.21,6.23,6.19,6.2,6.21,-0.01,-0.16,54213.47,33670.37
000027.SZ,20180129,6.2,6.24,6.15,6.16,6.2,-0.04,-0.65,72625.38,44990.022
000027.SZ,20180130,6.15,6.21,6.14,6.18,6.16,0.02,0.32,56580.21,34931.191
000027.SZ,20180131,6.16,6.17,6.05,6.07,6.18,-0.11,-1.78,91297.07,55721.539
000027.SZ,20180201,6.09,6.13,5.92,5.93,6.07,-0.14,-2.31,97686.57,58627.131
000027.SZ,20180202,5.95,5.95,5.86,5.9,5.93,-0.03,-0.51,65295.45,38589.806
000027.SZ,20180205,5.81,5.84,5.72,5.81,5.9,-0.09,-1.53,71872.54,41622.322
000027.SZ,20180206,5.75,5.84,5.62,5.63,5.81,-0.18,-3.1,98718.35,56457.888
000027.SZ,20180207,5.68,5.76,5.6,5.64,5.63,0.01,0.18,61618.65,34998.115
000027.SZ,20180208,5.65,5.71,5.65,5.67,5.64,0.03,0.53,37441.1,21266.43
000027.SZ,20180209,5.57,5.66,5.51,5.52,5.67,-0.15,-2.65,90589.36,50422.042
000027.SZ,20180212,5.58,5.6,5.49,5.58,5.52,0.06,1.09,53839.52,29900.42
000027.SZ,20180213,5.59,5.63,5.57,5.6,5.58,0.02,0.36,37516.92,21011.977
000027.SZ,20180214,5.6,5.62,5.58,5.61,5.6,0.01,0.18,24694.0,13832.911
000027.SZ,20180222,5.62,5.66,5.59,5.65,5.61,0.04,0.71,39343.52,22160.523
