KGE
"[ 3.0286419e-03 -2.6836828e-03  3.8204831e-03 -4.5430572e-03
  1.7193309e-03 -2.8583633e-03 -1.0961401e-03  1.4165039e-03
  9.9473819e-04  2.1799519e-03  1.5418655e-03 -2.5544583e-03
  7.9511851e-04 -2.6459524e-03  1.3141115e-03  1.1766441e-03
  2.0559984e-03  1.2833895e-03 -4.3536206e-03 -1.4711784e-03
  1.1220970e-03 -4.5113871e-04 -1.5094015e-03 -3.0804775e-03
 -2.6755780e-04  2.6755170e-03  4.6635135e-03  4.3865745e-03
  2.0640763e-03 -2.6365127e-03  4.6672788e-03 -3.6738627e-03
  9.4708754e-04 -9.7793411e-04 -4.3455902e-03 -1.8137442e-03
  4.8042540e-03 -4.7310432e-03  2.4644844e-03  1.2677810e-03
 -2.6733091e-03  1.8740883e-03 -8.0844434e-04  2.7861269e-03
 -2.1413479e-03 -2.6317607e-03  4.8214034e-03 -4.7731744e-03
 -3.9009247e-03  2.8090877e-04 -3.2361597e-04 -1.3188776e-03
 -3.5655184e-03 -4.7012214e-03 -8.1353169e-04  4.7445954e-03
 -1.5027015e-03  4.6532550e-03 -3.6663376e-04 -2.9239594e-03
  6.0369773e-04 -2.4979182e-03  1.7325981e-03  8.2264282e-04
 -2.6358922e-03 -5.3627882e-05  2.5648759e-03  3.9731548e-03
  9.7107515e-04  2.8979955e-03  2.1476080e-03  5.7209982e-04
 -3.1259195e-03  5.8891624e-04  3.7247282e-03 -4.5621791e-03
  3.8653254e-03  2.9700720e-03  1.5188958e-03 -2.2787149e-03
 -4.7405451e-03 -2.3998718e-03  2.5594910e-03 -1.6647147e-03
 -1.9518705e-04  3.9251768e-03 -6.3888729e-07 -9.6020289e-04
 -2.5382412e-03 -3.2376789e-03  3.5590758e-03  7.4275956e-04
  2.8942688e-03  2.4123294e-03  2.7036001e-03 -6.5275095e-04
 -3.6933795e-03  3.9815488e-03 -2.8448084e-03  1.6054264e-03
  2.5791582e-03  2.1725679e-03 -4.1054748e-04 -6.4783124e-04
  3.1006755e-04  3.8430062e-03  1.9272864e-03  1.0059206e-03
 -1.1870635e-03  1.6015591e-03  2.4290676e-03  1.4278386e-03
  6.5821270e-04  2.5933655e-03  3.0543110e-03 -2.9621683e-03
 -9.9925022e-04 -9.9414261e-04  2.5149202e-03 -3.8805504e-03
  4.1915276e-03 -1.7151404e-03 -1.7936481e-04  4.8073088e-03
 -2.0027601e-03 -4.3724338e-04 -2.3947868e-03 -4.5202458e-03
 -1.5835012e-03 -1.8196180e-04  2.6221382e-03 -2.2142709e-03
 -4.7162496e-03  1.8172525e-04  2.4447502e-03 -3.6399807e-03
 -2.2230351e-03  9.9882670e-04 -1.0054531e-03 -3.0583325e-03
 -4.1594463e-03  4.7691632e-04  1.1545015e-03  1.7469861e-03
 -2.1855282e-03  8.9018932e-04  8.0398284e-05 -3.5826475e-03
 -3.8999240e-03  4.0797754e-03  1.1203513e-03  4.7397721e-03
  1.5334608e-03  3.3262405e-03  4.0860451e-03 -1.5938201e-03
  2.7304511e-03 -3.3011059e-03  3.7575322e-03  9.3966816e-04
  3.9752205e-03 -3.6846432e-03  1.1569662e-03  3.0923332e-03
 -4.8129880e-03  3.6350633e-03  8.8037411e-04  4.7014654e-04
  1.9591283e-03 -3.9156298e-03 -3.4153168e-03  3.3494798e-03
 -3.6760145e-03  3.9774985e-03 -3.5354975e-03 -2.9179426e-03
  2.0127106e-03  3.5036518e-03  7.2741881e-04  1.4263522e-03
  4.3035704e-03 -1.3834224e-03  6.2221102e-04  3.1629116e-03
 -2.0974828e-04  2.2365847e-03  2.9206616e-03 -4.6529640e-03
  2.9841089e-03  1.9779005e-03 -3.1030590e-03 -3.9561167e-03
 -3.5957457e-03 -9.5379073e-04 -1.3177027e-03 -3.9142384e-03
 -1.3753937e-03 -2.5556257e-03  2.9286793e-03  3.4877160e-03]"
"[-1.4400999e-03 -1.1281939e-03 -4.7879624e-03  4.2882343e-03
 -1.4632801e-03  1.4555077e-03  1.0913135e-03  7.5409282e-04
 -3.1545339e-04  2.1733162e-03  1.6677002e-03 -1.1411745e-03
 -3.7789168e-03 -3.6523708e-03 -4.3499623e-03 -1.8257126e-03
 -2.0404486e-04 -3.8508172e-03 -1.2381887e-04 -1.1780532e-04
  3.0951970e-03  1.0673301e-03  2.6145815e-03  1.0291645e-03
 -1.7835204e-03  3.4322864e-03  3.2963376e-03 -4.3032519e-03
  2.5251382e-03  1.9994415e-03 -4.1929381e-03 -3.9274613e-03
  3.9122677e-03 -1.4293548e-03  4.2323251e-03  2.2092941e-03
  9.1694994e-04 -4.6074293e-03 -2.3971170e-03  5.9336983e-04
 -4.2561190e-03 -1.9879360e-04 -6.6053076e-04 -2.3245360e-03
  5.6653470e-04 -2.4581021e-03  3.0122991e-03  2.1523824e-03
 -6.8747858e-04 -7.9080416e-04  2.3541660e-03 -2.0674930e-03
  8.8129845e-04  1.3632844e-03  3.4994404e-03  2.7950262e-03
  7.3260348e-04  1.9345172e-03  1.1410024e-03 -3.5376102e-04
  2.3276443e-03  8.8956533e-04  1.5877886e-04 -1.3361219e-04
 -2.7436996e-04 -2.4132256e-03 -4.0499773e-04  4.2056623e-03
  4.1372362e-03  3.1701843e-03 -7.6873321e-04  1.9855378e-03
 -1.1048510e-03 -3.0928617e-03  1.8942854e-03  4.5211329e-03
  1.6016955e-03  2.2769086e-03 -1.1409356e-03 -1.8765421e-03
  4.0305429e-03 -3.4545255e-03 -2.5663851e-04  2.8277887e-03
  3.1845137e-03  4.7114678e-04 -2.6693146e-03 -2.5607534e-03
  2.4401839e-03 -1.8736301e-03 -3.8781131e-03 -3.2538855e-03
  3.5874941e-03 -1.7499360e-03 -1.8513941e-03 -2.5892754e-03
  1.0823458e-03 -2.3247867e-03  4.7592963e-03 -4.7759851e-03
 -4.3412624e-03 -3.6256108e-04  6.7422120e-04 -1.7730198e-03
 -1.1124536e-03  1.9639595e-03 -8.8451197e-04 -2.4920180e-03
 -1.8781184e-03  1.2296513e-03 -2.6052024e-03 -1.5464262e-03
 -3.5874592e-03 -2.3923421e-03  2.9366496e-03  5.1066233e-04
 -3.8554380e-04 -1.9576976e-03  2.3511895e-03  7.8794407e-04
  4.5947996e-03  1.8942519e-03 -2.8166862e-03 -3.3786925e-03
 -7.8728935e-04  4.7094538e-03 -3.6605811e-03 -4.4609671e-03
  4.6312264e-03 -3.2340945e-03  3.6785244e-03  4.0608146e-03
 -1.4452818e-03 -1.9596480e-03 -3.3250451e-03 -2.7248624e-03
 -3.9126640e-03 -5.2170968e-04  8.4476126e-04 -1.2233853e-05
 -5.5659469e-04 -9.5723663e-04 -2.5323778e-04 -9.6336054e-04
  9.4057713e-04  6.4219115e-04 -8.0920104e-04  1.0044300e-03
  4.7920491e-03 -4.6027247e-03 -3.2088219e-03  2.4562236e-04
  4.7776853e-03 -2.7069235e-03 -2.4009496e-06  3.3046445e-04
 -1.6596394e-03 -9.0531725e-04  2.6920647e-03 -6.8766251e-04
 -2.3104716e-04  2.6471727e-03  3.0897814e-03 -4.3695816e-03
 -2.9458657e-03  1.7655878e-03  4.1356827e-03 -4.1988874e-03
  1.9564442e-03 -4.5814067e-03  3.0959644e-03  6.3683605e-04
  8.7696919e-04  2.0008287e-03 -4.6933657e-03 -1.5961113e-03
  3.6846814e-03  1.8364950e-03 -1.1471552e-03 -3.8690025e-03
  1.5044352e-03  3.6901715e-03  3.0337027e-03  1.5921434e-03
  1.2426120e-03  2.1034591e-03  1.8383116e-03 -2.3141017e-03
 -4.3865852e-03 -1.8054231e-03 -4.1969847e-03  1.0361695e-03
 -8.5490663e-04 -3.9800708e-03  2.9498860e-03  2.6015127e-03
 -4.7243875e-03  1.7226795e-03 -7.6618092e-04 -1.6522647e-03]"
"[-2.3115622e-03 -9.0132933e-04  4.1962038e-03  5.3441990e-04
  4.5537576e-04  3.3288309e-04 -1.2818938e-03  4.4614123e-04
 -3.7511066e-04  9.2082098e-04 -2.4672803e-03 -3.3438657e-03
 -2.3614147e-03 -2.7553423e-03  3.2570609e-03  3.9761425e-03
 -1.0397518e-04 -4.2819194e-03  6.5460801e-04 -4.0477891e-03
 -1.1481321e-03 -2.2721756e-04  1.4832732e-03 -4.6702200e-03
 -2.8393611e-03 -1.7550366e-03 -3.3490891e-03  2.8906111e-04
  2.1945569e-03 -3.4248226e-03  6.4411573e-04  3.1312448e-03
  3.1333235e-03  3.7794882e-03 -4.8077563e-03  1.2455769e-03
 -2.8887866e-03 -3.3778180e-03  3.8737967e-03  4.2302446e-03
  2.0021196e-03  2.4168445e-03  3.9244448e-03 -2.9366033e-03
 -1.6282143e-03 -2.2831650e-03  3.1961766e-03 -1.5833662e-03
 -2.4488575e-03  1.4045932e-03 -6.7986548e-07 -3.3171698e-03
  1.4483086e-03  2.7287370e-03  1.8857471e-03 -3.6684982e-04
  1.0761465e-03  2.4141846e-03 -2.1660062e-03 -1.2095417e-03
 -2.2567622e-04 -2.9578810e-03 -4.3728482e-04 -3.0237215e-03
  2.8421395e-03 -4.0803668e-03 -1.2130621e-03 -1.0840672e-03
  4.2389599e-03 -2.4993224e-03 -2.7271786e-03  7.0701353e-05
 -4.9137557e-04 -1.4520152e-03  1.0870397e-05 -9.0762600e-04
  2.8142892e-04  2.3258887e-03 -1.4369059e-03 -3.8336595e-03
  1.1514081e-04 -2.4754733e-03 -3.9875507e-04 -1.0451444e-03
  4.1562994e-03  2.5547631e-03 -2.6848658e-03  5.1848963e-04
 -1.2119664e-03 -1.3487057e-03  1.6680299e-03  1.7516981e-03
 -1.7737229e-03 -2.3296988e-04  2.9916051e-03 -3.2267906e-04
  1.9657696e-03  4.5754160e-03 -2.9876144e-03  2.4354993e-03
 -4.1293912e-05  3.5378705e-03  2.4366914e-03 -1.2664401e-03
 -1.2330196e-03 -2.5337958e-03  3.2414994e-03  4.3500713e-03
  2.9701735e-03  2.1795295e-03  1.7243647e-03 -1.6082586e-03
 -1.0812348e-03 -4.1236272e-03 -3.1394516e-03  3.9102067e-03
 -3.3932738e-05  4.2918599e-03 -6.4837281e-05 -4.1557397e-03
  5.6345807e-04 -2.7842068e-03  9.6629094e-04  3.8384222e-03
 -2.2755992e-03 -1.9065198e-04 -3.5517910e-03 -3.2829354e-03
 -2.6754511e-03 -4.7140052e-03  3.6792993e-03 -3.3364776e-03
 -1.7612360e-03  1.3483432e-03  1.8189899e-03 -4.7076899e-03
 -3.5683888e-03 -4.0370938e-03  2.4460377e-03  2.1953983e-03
  4.8761209e-04  3.2259538e-03 -4.4329823e-03  5.1257527e-04
  1.7734524e-04  3.9832476e-03 -9.2031900e-05 -4.6475949e-03
 -2.7725885e-03  1.1321460e-03  3.6236239e-03 -2.4484850e-03
  4.6147876e-03  3.3954219e-03  3.6444520e-03  2.5256793e-03
  4.4953930e-03  4.5810309e-03 -1.5464425e-04 -3.1338958e-04
 -4.5342073e-03  7.6186471e-04  1.4815982e-03 -2.8950260e-03
 -3.2102815e-03  9.9087879e-04 -4.0610591e-03  2.4118368e-04
  1.9200500e-03  2.4147597e-03 -4.8340401e-03  2.7388614e-03
 -1.3196578e-03 -2.0606909e-05  2.0922795e-03 -1.6627198e-03
  1.3948092e-03  4.4488260e-03  4.5691445e-03 -3.0850908e-03
  4.3785707e-03  4.1928622e-03  1.1999416e-03  7.4072229e-04
 -3.0202905e-03 -3.9978572e-03  3.3750567e-03 -3.0829217e-03
 -1.0436354e-04 -4.8052934e-03 -4.0891487e-03 -3.6496068e-03
  3.0665379e-04 -7.8757852e-04 -4.6713976e-03 -2.9625467e-03
 -1.2770516e-03 -6.4211711e-04 -7.0373481e-04 -3.8891751e-04]"
"[ 3.7163845e-03 -4.1289949e-03  1.6982998e-03  4.9746316e-04
  4.0140827e-03 -6.6346116e-04  2.3857816e-03  3.4918636e-04
  1.7531915e-04 -3.8346013e-03 -3.7118096e-03  3.5798331e-03
 -2.7865835e-03  4.7718999e-03  1.5721465e-03 -8.2859537e-04
  2.2681784e-03  2.2406345e-03 -4.7361380e-03  4.1799746e-03
 -3.1696297e-03 -4.3978724e-03 -4.3267133e-03  4.1638450e-03
  4.6839346e-03  1.7148387e-03 -1.3698968e-03  4.3613524e-03
  1.4406946e-03 -2.9730259e-03 -2.9917876e-03 -1.8439561e-03
 -6.8869954e-04  2.4099234e-03 -2.2629788e-04 -1.1175922e-03
 -3.4685605e-03  1.4745654e-03  6.8208482e-04 -7.1845017e-04
  1.3064379e-03  3.8959831e-04  2.3209141e-03 -4.3709544e-03
 -1.1786311e-03  1.4526746e-03  1.4896686e-03  1.0736058e-03
 -1.1105428e-03  4.7837128e-03  2.7253479e-04 -2.9685148e-03
 -9.1757625e-04 -4.2386856e-03 -2.8536527e-03 -1.3719373e-03
  3.7765210e-03 -1.0588386e-03 -2.7559064e-03  1.5788698e-03
 -4.5953905e-03  2.8266315e-03 -4.7872979e-03 -3.7809308e-03
  2.8347978e-03 -2.2077486e-03 -4.1434909e-03 -6.4177904e-05
  3.3223019e-03 -2.7857050e-03 -3.1721531e-03 -1.3604222e-03
  2.5624768e-03 -4.3790247e-03  1.1821724e-03  3.5299179e-03
 -3.8752030e-03 -4.6835328e-04  4.2110267e-03 -2.4639484e-03
  1.4568581e-03  4.4230032e-03 -3.8270792e-04 -4.3916102e-03
 -2.3978020e-03  2.3006415e-03 -3.8459734e-03  1.5036063e-03
 -4.5417314e-03  3.7564370e-03  3.8021584e-03  7.1277004e-04
 -1.4306554e-03 -3.6316135e-03  4.5824260e-03  4.8289639e-03
 -2.8949913e-03 -2.7278417e-03  2.8511086e-03 -4.1107531e-03
 -4.1713691e-03  4.3963608e-03 -1.4672801e-04  4.6880045e-03
 -4.6294085e-03 -4.1063381e-03 -3.9280811e-04  3.4484393e-03
  1.1675982e-03  9.2818541e-04  1.2147948e-03 -2.4196787e-03
 -4.8209266e-03 -1.8731400e-03 -3.7405235e-03  5.8392575e-04
  4.6505309e-03  2.9144706e-03  3.1121518e-03  3.6421190e-03
